csv_file,total_rows,empty_rows,indian_rows
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-23.csv,28601,9751,111
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-25-11.csv,20326,6008,1073
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-16.csv,158856,49338,3985
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-11.csv,26853,9092,391
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-05.csv,23617,7469,1699
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-20.csv,24092,7313,418
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-16.csv,10435,4123,146
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-21-13.csv,24745,7775,892
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-03-04.csv,15622,5501,811
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-05-15.csv,24328,7519,501
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-28-22.csv,17578,5587,187
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-16-04.csv,17061,5660,1222
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-28-18.csv,29018,9079,1330
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-14.csv,30531,9611,1446
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-02.csv,27303,9231,989
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-02-11.csv,12656,4573,1018
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-18.csv,24428,7716,1085
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-01.csv,21147,6765,219
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-08-19.csv,30907,9440,263
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-13.csv,30067,10252,374
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-02.csv,11068,3910,238
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-11-23.csv,27891,8620,124
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-19.csv,18910,6033,523
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-01.csv,34553,12613,354
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-16-17.csv,27884,9020,1159
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-28-21.csv,26788,8667,118
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-12-04.csv,27636,9911,640
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-25-06.csv,20622,6616,1481
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-13-06.csv,25556,7895,700
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-13.csv,25393,8106,1283
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-13.csv,29954,10068,1557
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-28-19.csv,36131,11624,636
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-11.csv,24918,7399,560
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-02.csv,20915,6851,406
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-12.csv,62878,20162,1427
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-12-00.csv,24190,7915,358
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-02-04.csv,23313,7654,1616
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-13.csv,23068,6934,1230
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-21-22.csv,31795,10811,255
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-30-01.csv,51180,17297,713
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-21.csv,28623,9143,386
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-30-09.csv,32519,10616,1726
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-24-02.csv,26443,9276,993
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-11-13.csv,23424,7123,325
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-08-21.csv,24378,7463,289
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-22.csv,17959,5754,175
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-20.csv,14287,4377,94
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-11-19.csv,21753,6636,193
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-19.csv,53698,16770,1350
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-27-02.csv,18891,6357,756
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-13-20.csv,25035,7843,139
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-01.csv,24625,7981,658
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-24-09.csv,17516,5949,400
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-11-17.csv,26475,8087,1209
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-03-23.csv,14812,4916,100
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-04-00.csv,27845,9903,301
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-21.csv,6948,2252,71
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-15.csv,19707,6187,950
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-28-13.csv,22557,7282,728
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-25-10.csv,24420,6956,1358
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-12-01.csv,22001,7509,481
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-15.csv,35516,11704,1473
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-17-05.csv,25947,8102,740
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-23-03.csv,2035,690,22
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-20.csv,26812,8021,532
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-08.csv,17478,5225,1088
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-24-20.csv,27892,8982,390
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-17.csv,27232,8364,364
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-09.csv,13549,4133,451
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-07-08.csv,27068,9132,907
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-29-04.csv,19694,6521,1038
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-09-16.csv,27943,8369,1121
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-02.csv,20092,6767,638
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-13.csv,107005,36225,1522
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-06-13.csv,26275,8010,1021
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-14.csv,20853,6503,814
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-25-18.csv,28133,8644,1018
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-09-10.csv,24592,7699,555
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-08-17.csv,19509,5994,723
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-18-11.csv,22307,6621,596
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-03-06.csv,24705,8290,1560
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-03.csv,31003,9592,369
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-20-17.csv,28060,9663,609
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-22.csv,22688,7065,218
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-02.csv,18660,6284,575
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-26-00.csv,27105,9011,501
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-08.csv,18172,5313,906
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-19-09.csv,24730,7774,1517
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-05.csv,17227,5374,1395
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-28-02.csv,26477,8825,790
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-14-17.csv,32374,11117,803
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-15-12.csv,27105,8374,1160
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-04-10.csv,30364,10593,1068
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-26-00.csv,41320,13834,171
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-06.csv,23362,7272,1461
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-05-22.csv,23740,7244,96
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-21.csv,19284,5972,190
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-27-13.csv,30102,9598,1164
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-23-22.csv,28605,8743,200
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-31-21.csv,24776,7693,327
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-03-16.csv,20254,6471,898
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-19-16.csv,24996,8000,1230
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-03-03.csv,27249,8877,1472
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-26-18.csv,18303,5972,212
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-02-06.csv,23909,8869,2998
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-09.csv,17299,5335,556
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-08-12.csv,21206,6823,301
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-00.csv,19986,6337,267
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-13-23.csv,13317,4456,114
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-03.csv,24645,7868,646
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-25-06.csv,25625,8055,2137
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-21-16.csv,32748,10459,1115
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-25-14.csv,28454,9364,1419
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-11-17.csv,19206,5890,372
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-08.csv,6336,2235,170
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-30-07.csv,24300,7183,1794
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-26-22.csv,24583,8057,117
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-26-03.csv,19547,6998,215
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-22-16.csv,1989,625,8
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-05-02.csv,32162,10434,855
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-18.csv,24438,7402,252
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-27-05.csv,38110,12825,504
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-25-08.csv,21468,6634,1319
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-16-18.csv,26037,8492,905
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-07.csv,31808,11387,873
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-29-01.csv,141444,46709,1014
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-08.csv,25978,8416,2226
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-01-13.csv,20216,6106,876
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-28-15.csv,25759,7794,1525
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-10-10.csv,5882,2039,153
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-13-19.csv,28750,8368,671
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-00.csv,21937,7153,250
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-02-04.csv,22715,7570,1255
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-24-15.csv,27622,8407,1274
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-21.csv,25377,7929,228
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-15.csv,19838,6007,1486
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-04-23.csv,28770,9081,425
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-03-08.csv,16945,5653,957
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-29-19.csv,51651,16044,648
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-19.csv,19059,5769,636
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-06.csv,21677,6855,1908
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-14-09.csv,19876,5934,1204
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-21-13.csv,24971,7668,1270
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-30-12.csv,80436,25217,995
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-07.csv,23527,7259,1950
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-01.csv,35342,11239,318
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-01.csv,24016,7794,329
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-10.csv,27023,9547,649
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-13-22.csv,22413,7157,211
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-13.csv,24521,7561,909
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-01-19.csv,29663,8951,821
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-11.csv,18835,6284,294
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-13-16.csv,25968,8149,964
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-28-13.csv,27134,8445,1805
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-29-12.csv,51671,16611,1055
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-25-19.csv,31608,10324,299
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-21-11.csv,18086,5796,1039
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-23-20.csv,21610,6370,293
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-08-09.csv,14348,4549,246
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-30-20.csv,21568,6550,405
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-04-05.csv,24977,7944,2173
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-02-09.csv,24602,7381,1615
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-09-19.csv,29419,8678,700
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-16-06.csv,20904,6405,786
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-13-23.csv,27828,8943,139
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-01.csv,27221,9184,591
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-12-14.csv,16875,5961,476
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-16-03.csv,25835,8680,1155
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-25-01.csv,20349,6955,525
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-30-03.csv,23045,7470,1549
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-19-13.csv,24446,7592,616
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-23.csv,22408,7937,182
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-09-03.csv,17982,5940,819
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-19-17.csv,20598,6581,1008
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-23-16.csv,16300,5633,317
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-05.csv,24396,7674,2100
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-07-22.csv,27966,8574,267
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-22.csv,12910,4025,101
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-07-14.csv,27781,8619,1102
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-07-14.csv,26308,9067,613
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-04-11.csv,26546,8232,1607
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-10-23.csv,18559,6089,228
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-22-00.csv,112,36,2
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-11.csv,17677,5320,755
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-04-20.csv,24763,8468,244
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-06-01.csv,27040,9074,594
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-14-03.csv,31252,11050,1220
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-19-01.csv,18996,6197,230
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-21-18.csv,32807,10345,917
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-30-16.csv,25020,7537,1163
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-07-21.csv,23580,7316,239
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-23.csv,26962,8820,295
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-21.csv,18714,5825,74
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-22.csv,23878,7415,220
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-09.csv,22666,6709,1612
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-19-22.csv,25772,8860,133
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-02-07.csv,19058,5745,1410
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-02-21.csv,21340,6898,314
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-12.csv,23997,7398,967
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-13-15.csv,40614,14230,1132
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-09-23.csv,16769,5618,275
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-21-14.csv,26513,8353,1063
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-29-11.csv,24131,7513,1263
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-28-23.csv,26841,8452,264
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-10-09.csv,23844,7395,1463
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-05.csv,21985,7155,1161
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-21-11.csv,19743,7053,448
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-25-15.csv,23448,8287,224
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-00.csv,19936,6447,105
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-01-07.csv,26933,7905,2011
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-19.csv,37747,12496,710
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-06.csv,23658,7331,1844
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-13.csv,28598,9704,283
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-06-17.csv,22690,7002,761
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-17-08.csv,22604,6722,763
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-28-14.csv,23220,7393,1380
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-27-07.csv,24346,7499,1517
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-10.csv,13616,4329,417
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-21-00.csv,19427,6278,171
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-16-16.csv,35959,13220,775
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-01.csv,113742,38434,734
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-27-11.csv,29433,9171,1416
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-24-17.csv,20581,7070,220
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-12.csv,23628,7207,1068
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-14-06.csv,19022,6141,585
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-31-10.csv,20264,5829,1417
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-25-05.csv,20895,6555,1624
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-19.csv,0,0,0
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-11-07.csv,28299,8665,1879
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-03.csv,16360,5743,998
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-06.csv,23536,8634,656
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-28-03.csv,181658,63231,1813
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-18-06.csv,25945,9399,956
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-26-12.csv,24569,7451,1306
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-10-20.csv,31292,10349,375
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-13.csv,71662,23380,2376
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-21.csv,26251,8071,358
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-11-04.csv,26230,8846,1491
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-14-23.csv,28019,9315,241
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-01-18.csv,25301,7557,925
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-04.csv,27881,9141,624
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-22.csv,18104,5904,193
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-10-11.csv,33035,11519,890
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-21-23.csv,5731,1937,36
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-17.csv,26398,8188,1209
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-07-02.csv,26197,8745,954
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-16-10.csv,24527,8736,519
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-15-01.csv,24120,8267,504
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-20.csv,28506,8645,174
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-16-17.csv,7031,2531,145
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-15-07.csv,24868,7774,1662
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-21-16.csv,24212,7489,973
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-17.csv,18350,6156,349
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-16-20.csv,9077,3064,74
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-31-08.csv,23497,7613,1556
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-16-22.csv,21010,7051,290
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-25-05.csv,24447,8004,1980
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-21-18.csv,14550,4999,197
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-09.csv,24641,7534,1780
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-10.csv,27211,8426,1698
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-03-15.csv,22296,8020,747
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-03.csv,23554,8084,295
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-10-21.csv,29375,9238,279
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-03.csv,22556,7399,1061
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-12.csv,21053,6531,957
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-13.csv,16724,5830,411
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-01-01.csv,20773,6726,491
